,0
115,984.007
116,1179.007
117,1179.007
118,1179.0069999999998
119,1426.003
120,1426.003
121,1231.003
122,1244.002
123,1244.002
124,1439.002
125,1426.003
126,1218.004
127,1413.004
128,1426.003
129,1218.004
130,1205.0049999999999
131,1218.004
132,1205.0049999999999
133,1231.003
134,1218.004
135,1192.0059999999999
136,1205.0049999999999
137,1023.0039999999999
138,828.0039999999999
139,815.0049999999999
140,815.0049999999999
141,802.0059999999999
142,828.0039999999999
143,828.0039999999999
144,841.0029999999999
145,815.0049999999999
146,1010.0049999999999
147,1049.002
148,1010.0049999999999
149,1205.0049999999999
150,1400.0049999999999
151,1387.0059999999999
152,1374.007
153,1174.0079999999998
154,1348.009
155,1348.009
156,1140.0099999999998
157,1153.0089999999998
158,1356.0089999999998
159,1382.0069999999998
160,1200.0059999999999
161,1218.004
162,1413.004
163,1400.0049999999999
164,1374.0069999999998
165,1374.0069999999998
166,1582.0059999999999
167,1582.0059999999999
168,1218.004
169,1205.0049999999999
170,1205.0049999999999
171,1218.004
172,1036.003
173,1036.003
174,1023.0039999999999
175,1023.0039999999999
176,802.006
177,789.007
178,815.0049999999999
179,828.0039999999999
180,854.002
181,1049.002
182,1252.002
183,1252.002
184,1226.004
185,1252.002
186,1226.004
187,1239.003
188,1629.003
189,1621.003
190,1582.0059999999999
191,1400.005
192,1205.005
193,1205.0049999999999
194,1205.0049999999999
195,1231.003
196,1439.002
197,1413.004
198,1026.0049999999999
199,1039.004
200,1247.003
201,1252.002
202,1239.003
203,1257.001
204,1231.003
205,1231.003
206,1036.003
207,1036.003
208,1023.0039999999999
209,1010.0049999999999
210,815.005
211,771.0089999999998
212,771.009
213,984.0069999999998
214,997.006
215,1010.0049999999999
216,997.006
217,984.0059999999999
218,1374.0059999999999
219,1413.003
220,1400.003
221,1413.002
222,1387.004
223,1361.0049999999999
224,1387.003
225,1569.004
226,1582.003
227,1569.003
228,1179.003
229,1192.002
230,1179.003
231,1140.0059999999999
232,1140.0059999999999
233,958.0049999999999
234,1140.0049999999999
235,914.0079999999999
236,927.007
237,919.007
238,932.006
239,909.0089999999999
240,927.0069999999998
241,945.0049999999999
242,971.0029999999999
243,971.0029999999999
244,750.0049999999999
245,750.0049999999999
246,685.0089999999998
247,693.0089999999998
248,1096.0079999999998
249,1135.0049999999999
250,1148.004
251,1122.0059999999999
252,1140.003
253,1101.0059999999999
254,1088.007
255,1088.007
256,1114.005
257,1101.0059999999999
258,919.004
259,919.0029999999999
260,906.0039999999999
261,919.0029999999999
262,893.0049999999999
263,893.0049999999999
264,880.006
265,880.006
266,880.0039999999999
267,841.0059999999999
268,841.0059999999999
269,854.0039999999999
270,867.0029999999999
271,867.0029999999999
272,854.0039999999999
273,867.0029999999999
274,854.0039999999999
275,828.0039999999999
276,802.006
277,815.0049999999999
278,1231.003
279,1205.005
280,1205.004
281,1192.005
282,1179.0059999999999
283,1192.0049999999999
284,1192.0049999999999
285,1192.0049999999999
286,1166.0059999999999
287,1179.0049999999999
288,776.0060000000001
289,815.0029999999999
290,828.002
291,828.002
292,802.0039999999999
293,815.0029999999999
294,789.005
295,763.007
296,763.006
297,789.004
298,763.005
299,789.0029999999999
300,789.0029999999999
301,789.0029999999999
302,776.0039999999999
303,763.0039999999999
304,750.005
305,750.005
306,737.005
307,711.007
308,1088.0069999999998
309,1075.0069999999998
310,1075.0069999999998
311,1049.0059999999999
312,1023.0069999999998
313,1044.0059999999999
314,1036.0049999999999
315,1049.004
316,1049.004
317,1036.004
318,412.0059999999999
319,438.00399999999996
320,425.00499999999994
321,438.00399999999996
322,425.00499999999994
323,425.00499999999994
324,425.00499999999994
325,412.0059999999999
326,425.00499999999994
327,412.00499999999994
328,594.0059999999999
329,594.0059999999999
330,568.0069999999998
331,581.0059999999999
332,555.0059999999999
333,555.0059999999999
334,568.0049999999999
335,568.0049999999999
336,581.0039999999999
337,563.0059999999999
338,776.0039999999999
339,776.0039999999999
340,789.0029999999999
341,789.0029999999999
342,750.0039999999999
343,776.002
344,750.003
345,763.002
346,763.002
347,750.003
348,373.002
349,360.00300000000004
350,334.005
351,347.004
352,360.003
353,360.003
354,321.00600000000003
355,321.00600000000003
356,282.005
357,282.005
358,464.005
359,425.00800000000004
360,425.00800000000004
361,438.007
362,438.00699999999995
363,438.006
364,438.006
365,438.005
366,433.00600000000003
367,420.00600000000003
368,420.005
369,394.007
370,394.00600000000003
371,407.005
372,407.005
373,394.00600000000003
374,407.005
375,399.005
376,412.004
377,399.004
378,217.00300000000001
379,173.006
380,173.006
381,155.007
382,160.006
383,139.007
384,152.006
385,165.005
386,191.00300000000001
387,204.002
388,399.001
389,399.001
390,568.003
391,555.004
392,555.003
393,555.003
394,555.003
395,555.003
396,568.002
397,555.003
398,555.0029999999999
399,542.0029999999999
400,555.001
401,568.0
402,542.0
403,542.0
404,542.0
405,542.0
406,542.0
407,542.0
408,347.0
409,347.0
410,152.0
411,113.00299999999999
412,100.003
413,113.002
414,126.001
415,126.001
416,126.001
417,139.0
418,334.0
419,321.001
420,516.0
421,503.0
422,503.001
423,490.00199999999995
424,477.00399999999996
425,477.00299999999993
426,464.00299999999993
427,464.00299999999993
428,464.00299999999993
429,464.0039999999999
430,451.00499999999994
431,451.0039999999999
432,451.00299999999993
433,451.00299999999993
434,501.00199999999995
435,501.00199999999995
436,501.00199999999995
437,501.00199999999995
438,293.00199999999995
439,343.001
440,148.001
441,148.001
442,135.002
443,148.001
444,35.003
445,35.003
446,35.003
447,35.003
448,230.00300000000001
449,230.002
450,425.00199999999995
451,425.00199999999995
452,425.001
453,425.0
454,425.0
455,420.001
456,425.0
457,425.0
458,425.0
459,425.0
460,425.0
461,425.0
462,425.0
463,425.0
464,425.0
465,425.0
466,425.0
467,425.0
468,230.0
469,230.0
470,35.0
471,35.0
472,35.0
473,35.0
474,35.0
475,35.0
476,35.0
477,230.0
478,425.0
479,425.0
480,620.0
481,615.001
482,815.0
483,815.0
484,1010.0
485,1010.0
486,1010.0
487,1010.0
488,1010.0
489,1205.0
490,1205.0
491,1205.0
492,1205.0
493,1205.0
494,1205.0
495,1205.0
496,1205.0
497,1010.0
498,815.0
499,815.0
500,620.0
501,620.0
502,620.0
503,620.0
504,425.0
505,425.0
506,425.0
507,620.0
508,815.0
509,815.0
510,815.0
511,815.0
512,815.0
513,815.0
514,815.0
515,815.0
516,815.0
517,620.0
518,620.0
519,620.0
520,815.0
521,815.0
522,815.0
523,1010.0
524,1010.0
525,1010.0
526,1010.0
527,1205.0
528,815.0
529,815.0
530,620.0
531,620.0
532,620.0
533,620.0
534,620.0
535,620.0
536,620.0
537,620.0
538,1010.0
539,1010.0
540,1010.0
541,1010.0
542,1010.0
543,810.001
544,810.001
545,815.0
546,815.0
547,815.0
548,620.0
549,620.0
550,815.0
551,815.0
552,815.0
553,815.0
554,815.0
555,1010.0
556,1005.001
557,1205.0
558,1010.0
559,1205.0
560,1010.0
561,1010.0
562,1010.0
563,1010.0
564,1010.0
565,810.001
566,1010.0
567,1010.0
568,1205.0
569,1205.0
570,1205.0
571,1205.0
572,1205.0
573,1205.0
574,1205.0
575,1010.0
576,1010.0
577,1010.0
578,1010.0
579,1010.0
580,1205.0
581,1205.0
582,1205.0
583,1205.0
584,1205.0
585,1400.0
586,1400.0
587,1400.0
588,1010.0
589,1010.0
590,815.0
591,815.0
592,815.0
593,815.0
594,815.0
595,815.0
596,815.0
597,620.0
598,1010.0
599,815.0
600,815.0
601,815.0
602,815.0
603,815.0
604,815.0
605,620.0
606,620.0
607,815.0
608,815.0
609,1010.0
610,1205.0
611,1205.0
612,1205.0
613,1205.0
614,1205.0
615,1400.0
616,1400.0
617,1400.0
618,1010.0
619,1010.0
620,815.0
621,815.0
622,815.0
623,815.0
624,815.0
625,815.0
626,815.0
627,620.0
628,1010.0
629,815.0
630,815.0
631,815.0
632,815.0
633,815.0
634,615.001
635,420.001
636,620.0
637,815.0
638,815.0
639,1010.001
640,1205.001
641,1205.001
642,1205.001
643,1205.001
644,1205.001
645,1400.001
646,1400.001
647,1400.001
648,1205.001
649,1205.001
650,1060.0
651,1060.0
652,1060.001
653,1060.001
654,1060.001
655,1060.001
656,1060.001
657,865.001
658,1060.001
659,670.001
660,670.001
661,670.001
662,670.001
663,670.001
664,670.001
665,475.001
666,475.001
667,670.001
668,670.001
669,1060.001
670,1205.002
671,1205.003
672,1205.003
673,1205.003
674,1205.003
675,1400.003
676,1400.003
677,1450.002
678,1255.002
679,1205.003
680,1010.0029999999999
681,1010.0029999999999
682,1010.0029999999999
683,1010.0029999999999
684,1010.0029999999999
685,1010.0029999999999
686,1010.0029999999999
687,815.0029999999999
688,1005.0039999999999
689,1010.0029999999999
690,815.0029999999999
691,620.0029999999999
692,620.0029999999999
693,620.0029999999999
694,620.0029999999999
695,425.00299999999993
696,425.00299999999993
697,620.0029999999999
698,620.0029999999999
699,815.0029999999999
700,1060.002
701,1205.003
702,1205.003
703,1205.003
704,1205.003
705,1400.003
706,1400.003
707,1400.003
708,1205.003
709,1205.003
710,1205.003
711,1255.002
712,1060.002
713,1060.002
714,1060.002
715,1060.002
716,1060.002
717,865.002
718,1060.002
719,865.0029999999999
720,670.0149999999999
721,670.0169999999998
722,860.0169999999998
723,860.0209999999998
724,1060.0219999999997
725,865.0249999999999
726,865.029
727,1068.0319999999997
728,1410.0319999999997
729,1410.0339999999999
730,1836.0349999999999
731,1470.0389999999998
732,1470.0399999999997
733,1470.0449999999998
734,1470.0449999999998
735,1673.0459999999998
736,1673.0499999999997
737,1681.0529999999999
738,1546.0539999999999
739,1564.0539999999999
740,1564.0559999999998
741,1922.0559999999998
742,1982.0559999999998
743,1982.058
744,1719.062
745,1779.0609999999997
746,1719.0659999999998
747,1644.0639999999996
748,1959.0639999999994
749,1959.0649999999994
750,1772.0649999999994
751,1780.066999999999
752,1788.0669999999993
753,1856.066999999999
754,2111.066999999999
755,1864.0699999999993
756,2155.071999999999
757,2470.072999999999
758,2650.0729999999985
759,2881.0719999999988
760,3076.074999999999
761,2821.0779999999986
762,2785.0769999999984
763,2741.076999999999
764,2546.078999999999
765,2689.078999999999
766,2629.080999999999
767,2740.084999999999
768,2597.086999999999
769,2673.083999999999
770,2809.0829999999987
771,3124.081999999999
772,3140.079999999999
773,3156.077999999999
774,3088.083999999999
775,3096.0869999999986
776,3164.0869999999986
777,2969.0909999999985
778,2988.0889999999986
779,3256.087999999999
780,3113.088999999998
781,3504.0839999999985
782,3460.0829999999987
783,3512.0829999999987
784,3827.0809999999988
785,3632.0809999999988
786,3752.078999999999
787,3939.0799999999986
788,4015.076999999999
789,4099.0729999999985
790,4099.0729999999985
791,3919.075999999999
792,4099.0729999999985
793,4330.070999999998
794,4035.0769999999984
795,4186.075999999998
796,4194.074999999999
797,4090.074999999999
798,3699.0799999999986
799,3743.0809999999983
800,3759.078999999999
801,3596.0789999999984
802,3639.0809999999983
803,3519.0829999999987
804,3544.0789999999984
805,3536.079999999999
806,3588.079999999999
807,3489.0809999999988
808,3684.0809999999988
809,3465.0809999999988
810,3329.0809999999983
811,3389.079999999999
812,3269.0809999999988
813,3201.079999999999
814,3260.083999999999
815,2854.083999999999
816,2802.0809999999988
817,2989.0809999999988
818,2929.0779999999995
819,3176.0749999999994
820,3152.071999999999
821,3032.070999999999
822,2912.0729999999994
823,2836.0739999999987
824,2709.0679999999993
825,3159.064999999999
826,3099.062999999999
827,3083.0639999999994
828,2888.0619999999994
829,2709.0619999999994
830,2829.0589999999993
831,2761.0589999999993
832,2493.0599999999995
833,2313.062999999999
834,2557.0599999999995
835,2497.057999999999
836,2565.052999999999
837,2465.0519999999997
838,2377.053999999999
839,2437.051999999999
840,2369.051999999999
841,2369.051999999999
842,2369.0509999999995
843,2369.048999999999
844,2392.051
845,1950.049
846,2018.0459999999996
847,2129.0429999999997
848,2316.0389999999998
849,2427.0370000000003
850,2435.035
851,2630.033
852,2570.033
853,2570.0290000000005
854,2180.027
855,2367.0260000000003
856,2359.0250000000005
857,2359.0240000000003
858,2164.023
859,2164.021
860,2148.023
861,2200.02
862,2140.018
863,2140.016
864,2275.012
865,2215.009
866,2215.007
867,2020.006
868,2215.004
869,2207.004
870,2207.0
871,2207.0
872,2207.0
873,2207.0
874,2402.0
875,2207.0
876,2207.0
877,2231.001
878,2231.001
879,2231.001
880,2231.001
881,2036.001
882,2036.001
883,2036.001
884,1646.001
885,1841.001
886,1841.001
887,1670.002
888,1475.002
889,1475.002
890,1475.002
891,1670.002
892,1670.002
893,1670.002
894,1865.002
895,1865.002
896,1865.002
897,1670.002
898,1865.002
899,1865.002
900,1865.002
901,1865.002
902,1865.002
903,1865.002
904,2060.0020000000004
905,1865.002
906,1865.002
907,1889.003
908,1889.003
909,1889.003
910,1718.004
911,1718.004
912,1718.004
913,1718.004
914,1328.004
915,1523.004
916,1523.004
917,1523.004
918,1328.004
919,1328.004
920,1328.004
921,1328.004
922,1328.004
923,1328.004
924,1352.0049999999999
925,1352.0049999999999
926,1352.0049999999999
927,1157.005
928,1352.0049999999999
929,1157.0049999999999
930,1157.0049999999999
931,1157.0049999999999
932,1328.004
933,1328.004
934,1523.004
935,1328.004
936,1328.004
937,1523.004
938,1523.004
939,1718.004
940,1718.004
941,1718.004
942,1718.004
943,1718.004
944,1328.004
945,1523.004
946,1523.004
947,1523.004
948,1328.004
949,1328.004
950,1328.004
951,1328.004
952,1328.004
953,1328.004
954,1523.004
955,1523.004
956,1523.0049999999999
957,1328.0079999999998
958,1523.0099999999998
959,1523.0109999999997
960,1523.0199999999998
961,1523.0219999999997
962,1523.024
963,1694.0239999999997
964,1889.0239999999997
965,1694.0249999999996
966,1694.0259999999996
967,1889.0259999999996
968,1902.0259999999996
969,1902.0279999999996
970,1902.0279999999996
971,1902.0289999999995
972,1902.0299999999995
973,1902.0319999999997
974,1512.0329999999997
975,1369.0339999999997
976,1369.0349999999996
977,1373.0369999999996
978,983.0389999999995
979,983.0399999999995
980,983.0429999999996
981,1222.0419999999997
982,1235.0429999999997
983,1406.0429999999997
984,1601.043
985,1432.0459999999998
986,1432.0469999999998
987,1237.0469999999998
988,1501.0469999999996
989,1701.0469999999996
990,1701.0499999999995
991,1714.0499999999995
992,1714.0529999999997
993,1714.0559999999996
994,1913.0539999999996
995,1720.0529999999997
996,1652.0549999999996
997,1847.0569999999996
998,1851.0569999999996
999,1838.0589999999995
1000,1836.0599999999995
1001,2250.0570000000002
1002,2261.0580000000004
1003,2346.0570000000007
1004,2190.0550000000003
1005,2385.0560000000005
1006,2383.0570000000007
1007,2394.0570000000002
1008,2271.0570000000002
1009,2078.0559999999996
1010,2136.0579999999995
1011,2134.0599999999995
1012,2303.0620000000004
1013,2311.059
1014,2309.0620000000004
1015,2168.0629999999996
1016,2170.062
1017,1975.0629999999999
1018,2110.066
1019,2306.067
1020,2333.067
1021,2133.071
1022,2366.0679999999998
1023,2493.0710000000004
1024,2688.072
1025,2505.072
1026,2494.074
1027,2685.076
1028,2844.073
1029,2808.0699999999997
1030,2800.073
1031,2730.0750000000003
1032,2715.0780000000004
1033,2666.0780000000004
1034,2543.077
1035,2764.076
1036,2777.0769999999998
1037,2839.075999999999
1038,2696.0779999999995
1039,2694.0799999999995
1040,2682.0799999999995
1041,2519.0819999999985
1042,2529.081999999999
1043,2315.084999999999
1044,2326.0849999999996
1045,2330.0839999999994
1046,2065.0859999999993
1047,1689.0899999999992
1048,1871.0919999999992
1049,1902.088999999999
1050,1973.0879999999986
1051,1789.0909999999988
1052,1806.0889999999988
1053,2027.0879999999988
1054,2222.087999999999
1055,2197.0849999999987
1056,2388.087999999999
1057,2825.0849999999987
1058,2767.085999999999
1059,2794.083999999999
1060,2808.080999999999
1061,2786.083999999999
1062,2806.0839999999994
1063,2820.083999999999
1064,2589.084999999999
1065,2773.086999999999
1066,2786.088999999999
1067,2792.0899999999992
1068,2612.0899999999992
1069,2427.093999999999
1070,2445.096999999999
1071,2616.095999999999
1072,2624.091999999999
1073,2429.091999999999
1074,2367.093999999999
1075,2378.096999999999
1076,2386.096999999999
1077,2077.098999999999
1078,2153.1019999999985
1079,2316.101999999999
1080,1819.0969999999988
1081,1917.0949999999984
1082,1930.0919999999985
1083,2200.0919999999987
1084,2457.0909999999985
1085,2284.0909999999985
1086,2259.0899999999983
1087,2534.0919999999983
1088,2271.0929999999985
1089,2277.0929999999985
1090,2344.0929999999985
1091,2323.0949999999984
1092,2330.0949999999984
1093,2339.0959999999986
1094,2160.0939999999982
1095,2260.0979999999986
1096,2295.0979999999986
1097,2222.1009999999987
1098,2224.1009999999987
1099,2142.105999999999
1100,2129.1029999999987
1101,2243.1019999999985
1102,2215.1059999999984
1103,1953.1079999999984
1104,1966.1079999999986
1105,2028.1059999999984
1106,2033.1069999999984
1107,1957.1079999999984
1108,2249.106999999998
1109,2198.1059999999984
1110,2200.1049999999987
1111,2202.1039999999985
1112,2215.1029999999982
1113,2265.1079999999984
1114,2509.1109999999985
1115,2301.1139999999987
1116,2239.1149999999984
1117,2361.1169999999984
1118,2408.1189999999983
1119,2205.1219999999985
1120,2214.1239999999984
1121,2223.1279999999983
1122,2270.1239999999984
1123,2266.1279999999983
1124,2066.128999999998
1125,2261.128999999998
1126,2345.128999999998
1127,2402.124999999998
1128,2194.1259999999984
1129,2420.1229999999987
1130,2361.124999999998
1131,2366.1259999999984
1132,2372.1269999999986
1133,2260.124999999998
1134,2270.1229999999987
1135,2326.123999999998
1136,2346.1239999999984
1137,2093.124999999998
1138,2339.123999999998
1139,2330.127999999998
1140,2324.1299999999983
1141,2204.130999999998
1142,2191.130999999998
1143,2393.133999999998
1144,2590.133999999998
1145,2468.132999999998
1146,2590.1309999999976
1147,2869.1299999999974
1148,3002.1269999999977
1149,2756.1309999999976
1150,2751.1339999999973
1151,2743.131999999998
1152,2698.1329999999975
1153,2710.1329999999975
1154,2598.1289999999976
1155,2803.1299999999974
1156,2802.132999999997
1157,2831.1329999999975
1158,2591.1349999999975
1159,2869.1349999999975
1160,2880.136999999998
1161,2935.140999999997
1162,3016.137999999997
1163,2847.1409999999973
1164,2839.1439999999975
1165,2859.140999999997
1166,2867.1409999999973
1167,2798.140999999998
1168,2861.146999999997
1169,2901.1479999999974
1170,2910.148999999997
1171,2907.150999999997
1172,3006.147999999997
1173,3269.140999999997
1174,3469.139999999997
1175,3237.144999999997
1176,3213.1449999999973
1177,3434.1449999999973
1178,3608.141999999997
1179,3456.137999999997
1180,3373.141999999997
1181,3381.140999999997
1182,3377.144999999997
1183,3458.1429999999973
1184,3238.145999999997
1185,3381.147999999997
1186,3351.1489999999967
1187,3654.1429999999973
1188,3437.141999999997
1189,3420.145999999997
1190,3547.1439999999975
1191,3597.142999999998
1192,3592.143999999998
1193,3396.1449999999977
1194,3388.146999999998
1195,3318.1489999999976
1196,3248.149999999998
1197,3082.1489999999976
1198,3415.145999999999
1199,3354.1489999999976
1200,3231.1439999999975
1201,2994.1449999999977
1202,3068.146999999999
1203,3256.145999999998
1204,3421.1489999999976
1205,3160.1529999999984
1206,3111.155999999998
1207,2995.1579999999967
1208,2991.156999999997
1209,3179.151999999998
1210,3161.1539999999977
1211,3113.154999999997
1212,3248.151999999998
1213,3179.1519999999973
1214,2939.150999999997
1215,3094.1549999999975
1216,3071.155999999997
1217,3062.156999999997
1218,2877.157999999997
1219,2912.153999999997
1220,2946.1519999999973
1221,2984.1539999999995
1222,2973.1599999999994
1223,2940.1579999999976
1224,2948.156999999998
1225,2906.1569999999974
1226,2843.1569999999965
1227,2596.154999999997
1228,2800.152999999997
1229,2854.154999999997
1230,2895.1509999999976
1231,3135.1509999999985
1232,3140.153999999998
1233,3146.1539999999986
1234,3217.1579999999967
1235,3034.152999999997
1236,3218.1569999999974
1237,3410.155999999997
1238,3343.1569999999965
1239,3293.160999999997
1240,3329.160999999997
1241,3170.1569999999965
1242,3213.1529999999966
1243,3237.153999999997
1244,3061.1489999999976
1245,3336.1449999999977
1246,3067.149999999998
1247,3010.149999999997
1248,2798.152999999997
1249,2877.1479999999974
1250,2826.1529999999975
1251,2834.1519999999973
1252,2781.1519999999973
1253,2781.1519999999973
1254,2714.1539999999973
1255,2737.150999999997
1256,2791.1499999999974
1257,2750.145999999997
1258,2932.146999999997
1259,2932.1489999999976
1260,3011.146999999998
1261,3307.1399999999994
1262,3093.140999999998
1263,3146.142000000001
1264,3250.1449999999995
1265,3046.146999999999
1266,3239.1459999999993
1267,3481.1420000000007
1268,3446.1459999999997
1269,3396.1449999999986
1270,3413.142999999998
1271,3235.140999999999
1272,3115.1469999999986
1273,3016.1449999999973
1274,2812.146999999997
1275,3000.146999999997
1276,2814.1449999999973
1277,2898.142999999998
1278,2979.1409999999987
1279,3044.14
1280,3020.1440000000002
1281,3234.140000000002
1282,3221.1410000000014
1283,3149.1420000000007
1284,3119.143
1285,3135.141
1286,3075.141
1287,2846.1469999999995
1288,2786.1499999999996
1289,2715.150999999998
1290,2652.1529999999975
1291,2861.150999999998
1292,2911.151999999998
1293,3106.151999999998
1294,3283.1519999999973
1295,3164.1490000000003
1296,3378.152000000001
1297,3531.150999999997
1298,3534.149999999997
1299,3529.154999999997
1300,3522.1529999999966
1301,3326.150999999997
1302,3156.149999999998
1303,2959.150999999998
1304,2643.153999999997
1305,2779.154999999997
1306,2707.152999999997
1307,2701.154999999997
1308,2800.157999999997
1309,2819.155999999997
1310,2896.1519999999973
1311,2901.1519999999973
1312,2933.154999999997
1313,2968.149999999997
1314,2946.152999999997
1315,2950.149999999997
1316,3012.148999999997
1317,3037.143999999998
1318,2944.148999999997
1319,2947.1479999999974
1320,2885.152999999997
1321,2822.151999999997
1322,2882.149999999997
1323,2731.152999999997
1324,2780.157999999997
1325,2516.155999999997
1326,2912.150999999997
1327,3014.150999999997
1328,2939.1499999999974
1329,2977.1479999999974
1330,2718.1489999999976
1331,2703.149999999998
1332,2757.140999999998
1333,2741.140999999998
1334,2471.1399999999976
1335,2777.1429999999973
1336,2488.146999999997
1337,2441.1449999999973
1338,2443.1439999999975
1339,2396.1459999999975
1340,2311.145999999998
1341,2224.1489999999976
1342,2204.1549999999975
1343,2214.1509999999976
1344,2164.1489999999976
1345,1899.1479999999974
1346,1912.1459999999972
1347,2005.1439999999973
1348,1929.1409999999976
1349,1940.1389999999976
1350,2133.1389999999974
1351,1872.1409999999973
1352,1857.1429999999973
1353,1876.1399999999976
1354,2059.1389999999974
1355,2108.1369999999974
1356,2174.1349999999975
1357,2248.1309999999976
1358,2217.1349999999975
1359,2336.1359999999977
1360,2154.1339999999977
1361,2135.1329999999975
1362,2101.132999999998
1363,2262.1349999999975
1364,2015.1329999999978
1365,2220.129999999998
1366,2227.1259999999975
1367,2193.127999999998
1368,2185.127999999998
1369,1998.126999999998
1370,2164.1289999999976
1371,2074.132999999998
1372,2320.127999999998
1373,2119.129999999998
1374,2099.134999999998
1375,1952.1339999999977
1376,1889.1369999999974
1377,1956.1349999999975
1378,1912.1349999999975
1379,1909.1329999999975
1380,1878.1319999999978
1381,1854.1349999999975
1382,1646.1359999999977
1383,1654.1309999999976
1384,1925.1289999999976
1385,1669.1289999999976
1386,1667.1299999999978
1387,1627.1319999999978
1388,1640.130999999998
1389,1569.1309999999978
1390,1293.131999999998
1391,1259.133999999998
1392,1268.132999999998
1393,1270.1309999999978
1394,1289.1289999999979
1395,1274.1279999999979
1396,1258.125999999998
1397,1253.125999999998
1398,1268.122999999998
1399,1231.1249999999982
1400,1204.1269999999981
1401,1129.1279999999979
1402,1126.123999999998
1403,1324.124999999998
1404,1142.122999999998
1405,1174.124999999998
1406,1173.123999999998
1407,1184.122999999998
1408,1184.119999999998
1409,1222.120999999998
1410,1241.1189999999986
1411,1223.1179999999986
1412,1179.1219999999985
1413,978.1209999999987
1414,1362.1199999999985
1415,1761.1199999999985
1416,1819.1169999999984
1417,1840.1159999999982
1418,1823.1159999999982
1419,1825.1149999999984
1420,1630.1169999999981
1421,1583.1159999999982
1422,1600.1119999999983
1423,1652.112999999998
1424,1452.1119999999983
1425,1113.1129999999985
1426,1104.1119999999987
1427,1064.1149999999989
1428,991.113999999999
1429,1055.1109999999994
1430,1043.1089999999992
1431,1230.107999999999
1432,1408.1059999999984
1433,1443.108999999998
1434,1148.1129999999985
1435,1003.1049999999985
1436,973.1079999999985
1437,827.1119999999985
1438,784.1159999999984
1439,679.119999999999
1440,173.05800000000008
1441,651.0600000000002
1442,890.0550000000002
1443,972.0519999999998
1444,1213.0509999999997
1445,1247.0509999999995
1446,888.0529999999995
1447,1182.0479999999993
1448,1250.0459999999996
1449,1520.0409999999997
1450,1563.0369999999998
1451,1623.033
1452,1637.0309999999997
1453,1685.0279999999996
1454,1504.0279999999996
1455,1505.0279999999996
1456,1309.0289999999995
1457,1358.0259999999994
1458,1387.0239999999994
1459,1344.0299999999993
1460,1296.0289999999995
1461,1316.0249999999996
1462,1280.0249999999996
1463,1391.0289999999995
1464,1377.0259999999996
1465,1349.0209999999997
1466,1504.0229999999997
1467,1523.0199999999998
1468,1496.0199999999998
1469,1488.0189999999998
1470,1265.013
1471,1237.013
1472,1244.011
1473,940.012
1474,898.012
1475,895.01
1476,692.009
1477,672.008
1478,659.008
1479,893.005
1480,888.0070000000001
1481,1101.005
1482,1114.004
1483,1101.0049999999999
1484,1101.0049999999999
1485,1127.003
1486,1127.003
1487,1140.003
1488,1114.0049999999999
1489,932.0039999999999
1490,737.0039999999999
1491,711.007
1492,750.006
1493,984.0029999999999
1494,1166.004
1495,979.0049999999999
1496,1374.0049999999999
1497,1400.004
1498,1387.0059999999999
1499,1413.005
1500,1413.005
1501,1439.004
